"Gene"	"C_0_vs_1_pval"	"C_0_vs_1_logFC"	"C_0_vs_1_pct1"	"C_0_vs_1_pct2"	"C_0_vs_1_adjpval"
"Sec24a"	0.000548099008002465	0.427109895270213	0.089	0.067	1
"Atxn7"	0.00054886674985291	-0.448079061288798	0.06	0.08	1
"Fnbp1l"	0.000550028990168808	0.907100191807481	0.02	0.01	1
"Nudt3"	0.000551522640719407	0.292914755202929	0.172	0.144	1
"Trim59"	0.000558041205344854	0.676561328831082	0.031	0.018	1
"Cyren"	0.000558487249092194	0.404918526324519	0.094	0.071	1
"Foxred1"	0.000559952155275424	-0.444992086418367	0.059	0.079	1
"Ggact"	0.000566276673367345	1.36873619001787	0.012	0.004	1
"Lipo3"	0.000567586555998495	0.633507213624872	0.043	0.028	1
"C330018D20Rik"	0.000569181950180495	-0.378486896877146	0.061	0.081	1
"Csf1"	0.000570391579790528	0.919990815243286	0.027	0.018	1
"Gcat"	0.000570760617138644	0.839749894967991	0.026	0.015	1
"Cuedc1"	0.000575033260307228	0.952924089356185	0.02	0.011	1
"Kat2b"	0.000575290325580426	-0.497863059321763	0.045	0.064	1
"Oma1"	0.000579121039209261	-0.387943851254923	0.079	0.102	1
"E130311K13Rik"	0.000579689508621299	0.827560485960077	0.026	0.015	1
"Satb1"	0.00059123793331701	-1.24925511109075	0.004	0.011	1
"3110082I17Rik"	0.000595530540553519	0.369923104968315	0.102	0.082	1
"Tsr2"	0.000597571263004682	0.590292605628378	0.048	0.032	1
"Ndufa9"	0.000598152519090704	0.267989850189827	0.194	0.163	1
"Gm33370"	0.00059839156489775	0.825856627043047	0.025	0.014	1
"Bod1"	0.000609283851876809	0.661477550812159	0.039	0.025	1
"Riox1"	0.000611461758936916	0.483971608218121	0.065	0.048	1
"Phldb3"	0.000611835691593224	-0.507680263671959	0.044	0.062	1
"Cgref1"	0.000616226083081215	1.66913112335559	0.01	0.003	1
"Dynlt1c"	0.000618476510408408	-0.319644438982152	0.103	0.129	1
"Lilra5"	0.000619934598335603	0.281884690124255	0.02	0.013	1
"Xpo4"	0.000622553249088621	0.654846897349346	0.041	0.026	1
"Cyp4f13"	0.000628146742348744	-0.355624975729977	0.093	0.118	1
"Rps6kb2"	0.000632117703977694	-0.37470667970364	0.082	0.106	1
"Abhd17c"	0.000632443175877528	-0.436882114266525	0.061	0.082	1
"Pcgf3"	0.00064422887988666	0.42415541665202	0.084	0.063	1
"Ube2h"	0.000644369170855267	0.414993118010196	0.086	0.067	1
"Nasp"	0.000647937188584104	0.324625180493022	0.121	0.102	1
"Cdc20"	0.000653959855203743	1.12481060713178	0.018	0.009	1
"Erbin"	0.000658101718839678	0.307047619031447	0.132	0.11	1
"Hist1h1e"	0.000662944152795338	0.498800357590289	0.069	0.054	1
"Gm45716"	0.000664490020333846	0.527188534439162	0.057	0.04	1
"Faf2"	0.000668257798794757	-0.287213653609858	0.138	0.164	1
"Chaf1b"	0.000675484758409474	0.576546049349999	0.043	0.031	1
"Rpp38"	0.000676232438833827	0.802397654219058	0.025	0.014	1
"Rrp8"	0.000682081892887113	0.4175576766072	0.086	0.064	1
"Ksr1"	0.000684407608095075	-0.993025883162074	0.01	0.019	1
"Golm1"	0.000692186609954252	0.299897313689875	0.135	0.113	1
"Itch"	0.000692903996807145	-0.332310850818312	0.102	0.128	1
"Ceacam1"	0.000698972217181378	-0.488721045786143	0.049	0.068	1
"Bckdhb"	0.0007026310253338	0.428949388575618	0.083	0.062	1
"Cxcr3"	0.000703148167182397	-1.19267158272439	0.005	0.012	1
"Ktn1"	0.000706515909780866	0.305802912476933	0.133	0.114	1
"Thop1"	0.000710212333903802	0.459122426474978	0.073	0.054	1
"Tsacc"	0.000712833043500605	0.693021743563615	0.03	0.018	1
"E430024P14Rik"	0.000713499499027385	-1.25370101612195	0.005	0.012	1
"Ankrd55"	0.000713731135900182	-1.25752272707435	0.006	0.013	1
"Smarcad1"	0.000716330451544686	0.350814282020611	0.115	0.091	1
"Nfia"	0.0007218947835943	1.06822707876542	0.013	0.006	1
"Chic1"	0.000736149103826044	-1.21622631070328	0.006	0.013	1
"Tbc1d19"	0.000744530065354891	0.592015932275882	0.045	0.03	1
"Wdr34"	0.000744697216328736	0.702297987290793	0.032	0.02	1
"Homer1"	0.000747691833375888	-0.499273651348697	0.043	0.061	1
"Prkab1"	0.000747693743509813	-0.268433501284805	0.136	0.165	1
"Nepro"	0.000748471097254046	0.590102877190324	0.046	0.031	1
"Rcc1l"	0.000756219655855566	0.581280825397973	0.047	0.031	1
"Kansl1"	0.000759512734717483	0.269773696864203	0.186	0.158	1
"Scd2"	0.000761056070501259	0.253159538553094	0.229	0.201	1
"Twsg1"	0.000766701996361032	0.497543072690637	0.061	0.043	1
"Ifrd2"	0.000768015600506784	0.482898365314564	0.062	0.046	1
"Mfsd6"	0.000772124420279102	-0.428813927056365	0.049	0.067	1
"Abhd2"	0.000774155193256359	-0.500019276703874	0.044	0.062	1
"Kdm3a"	0.000774450254710925	0.346246334108976	0.12	0.096	1
"Mrgpre"	0.000776202596025462	1.32120781993529	0.011	0.004	1
"BC005561"	0.00077805495690341	-0.439779049822191	0.057	0.076	1
"Lonp1"	0.000789795161937944	0.262756404043027	0.155	0.134	1
"Qtrt1"	0.000789969310172755	0.460992685699388	0.073	0.054	1
"Lipt2"	0.000792847613111092	0.572915808096291	0.042	0.029	1
"Zfp566"	0.000798921991145366	0.875851386509713	0.022	0.012	1
"Yipf6"	0.000804610352368465	0.315807832192697	0.101	0.085	1
"Khnyn"	0.000814390317873852	-0.320267994519614	0.092	0.117	1
"Stat4"	0.000818333820849539	-0.425800388798596	0.012	0.019	1
"Rpe"	0.00082025586608734	-0.338921148939139	0.096	0.121	1
"Spryd4"	0.000821597421062727	0.559213431277559	0.051	0.035	1
"Fam83f"	0.000827808533832699	0.527357162227431	0.057	0.04	1
"Zfp874a"	0.000828888463560889	0.660142340128339	0.033	0.022	1
"Ddhd2"	0.00083362132399756	0.393357605691122	0.094	0.072	1
"Mob2"	0.00085457438683022	0.294091692008669	0.158	0.13	1
"Trmt5"	0.000859425167639533	0.609010130918024	0.04	0.027	1
"Zfp944"	0.000863467975194121	-0.312136508620492	0.058	0.074	1
"Brf2"	0.000870870011104391	0.486677447389289	0.061	0.045	1
"D130020L05Rik"	0.000875308077958082	0.906170320656443	0.02	0.011	1
"Ogfod3"	0.00087583055346026	0.355129944239861	0.106	0.084	1
"Swt1"	0.000880298783551133	-0.294256769183213	0.088	0.11	1
"Dhdh"	0.00088566555046673	0.610814627764771	0.042	0.027	1
"Elp3"	0.000892927630656276	0.512928981713612	0.048	0.032	1
"Rpp30"	0.000899301842422791	-0.256349899564118	0.119	0.144	1
"Cdc37l1"	0.000902167721095574	0.341769142417604	0.095	0.079	1
"Clstn1"	0.000903778453714585	1.18370429618535	0.014	0.006	1
"Noc3l"	0.000907484698859317	0.598741795464196	0.044	0.029	1
"Rabggta"	0.000912384563272626	-0.305856988636333	0.116	0.143	1
"Ckap2l"	0.00091674937348249	1.41977165441888	0.01	0.004	1
"Thoc2"	0.00091763884681259	-0.275373764052703	0.148	0.176	1
"Zfp53"	0.000937853659588599	-0.346080126880578	0.07	0.091	1
"Mturn"	0.000938153742315807	1.25409362407675	0.013	0.005	1
"Cbx5"	0.000943537672990389	0.497964025374319	0.053	0.037	1
"Apobec3"	0.0009446367095754	-0.341843085386274	0.093	0.117	1
"Tmem150b"	0.000948952591871494	-0.708235957957195	0.02	0.033	1
"Tmem14a"	0.00095983626962458	1.00987484028712	0.018	0.009	1
"Nacc2"	0.000963050747563281	0.379863858303985	0.085	0.065	1
"Bnip1"	0.000964615683070839	0.412875250152862	0.083	0.063	1
"Blm"	0.000972985539092992	0.655325323830564	0.038	0.024	1
"Zfp868"	0.000986194952198401	0.542158267097829	0.053	0.036	1
"Atp2a2"	0.000999793486501767	0.252417046269366	0.206	0.177	1
"Bag5"	0.00100326128580174	0.334882756832363	0.12	0.095	1
"Elmsan1"	0.00101586677693944	-0.324060487222936	0.106	0.131	1
"Cep170b"	0.00102209918109016	0.796681173076105	0.027	0.016	1
"Nmnat3"	0.00102760444960981	0.590102877190324	0.046	0.031	1
"Cenps"	0.00103385753234312	0.518888487774981	0.058	0.041	1
"Tsc1"	0.00103419506963681	0.410740503781749	0.077	0.059	1
"Ctc1"	0.00103506130456666	0.508349047460346	0.06	0.043	1
"Il16"	0.00104679861385867	-0.435815426572173	0.057	0.075	1
"Sipa1l3"	0.00104950600312204	-0.527967277816944	0.038	0.055	1
"Bcl6"	0.00105305349056011	0.363468082831016	0.085	0.071	1
"Atxn7l3"	0.00106020676197454	-0.285277676175327	0.09	0.112	1
"Pold1"	0.00106472255945977	0.543600241271735	0.047	0.034	1
"Phldb1"	0.00107537690668895	0.697656821536883	0.034	0.021	1
"Coa4"	0.00107864454349084	0.284308237123758	0.157	0.13	1
"Alg10b"	0.00108264294802605	0.49380073889119	0.061	0.044	1
"Dusp23"	0.00109636021243829	0.571696972449967	0.048	0.032	1
"Sh3glb2"	0.00110158357310695	0.346678507451405	0.113	0.089	1
"Hmgxb3"	0.00110840266180378	0.426466306992885	0.064	0.05	1
"Prmt3"	0.00111038979914616	0.459017031797583	0.062	0.044	1
"Taf1d"	0.00111062316652949	0.26198905313341	0.198	0.172	1
"Ptger4"	0.00111636632420987	0.468345158208521	0.071	0.053	1
"Rxrb"	0.00112059498505181	-0.277357091896018	0.116	0.136	1
"Pgghg"	0.0011497992072023	-0.567067097505885	0.033	0.048	1
"Mipol1"	0.00115098631683845	1.26032557778826	0.012	0.005	1
"E2f3"	0.00116037462077445	0.486484880811902	0.059	0.042	1
"Fpgs"	0.00116085915833383	0.644184766225363	0.036	0.023	1
"Hgf"	0.00116204119041908	0.588491698770438	0.038	0.027	1
"Camk1d"	0.0011658497666164	-0.261226115192446	0.16	0.187	1
"Bphl"	0.00117141285585666	0.396112628949178	0.087	0.067	1
"Zmym4"	0.00117917965616307	0.673509563866168	0.034	0.022	1
"Nxt2"	0.00118903376673844	0.36931373007398	0.054	0.044	1
"Pcsk7"	0.00119350713856843	-0.383728279978227	0.072	0.093	1
"Flad1"	0.00120018813060827	-0.300062829863232	0.102	0.127	1
"Areg"	0.001204759512034	-1.1215275098297	0.026	0.034	1
"Cog7"	0.00121137815693862	0.421585224790808	0.082	0.063	1
"Map3k4"	0.00122163703840731	0.459677757726644	0.058	0.042	1
"Las1l"	0.00123493190161494	0.369177718725493	0.071	0.057	1
"Rapgef1"	0.00124202493652466	0.306561043970885	0.138	0.113	1
"Tmem156"	0.00125257381605185	-0.797883666700767	0.014	0.025	1
"Ccpg1os"	0.00127168201579728	0.550847105359884	0.049	0.034	1
"Prmt5"	0.00127645819033486	0.418394076325184	0.079	0.06	1
"Gm6209"	0.00128032816103969	0.930817845727641	0.021	0.012	1
"4930402H24Rik"	0.00128898762089137	0.3577336959604	0.089	0.072	1
"Asnsd1"	0.00129848902426644	0.262249072820294	0.178	0.15	1
"Slc39a4"	0.00130915334006796	-1.07312877048013	0.007	0.015	1
"Brca2"	0.0013102155084219	1.17110425940572	0.012	0.005	1
"Nbr1"	0.00132034084043856	0.255854081941187	0.16	0.139	1
"Comp"	0.00132226840641448	1.12051046969816	0.014	0.006	1
"Slc37a1"	0.00132723701137821	-0.702124683895337	0.02	0.032	1
"Bach2"	0.00133919123502948	0.726121101940424	0.029	0.018	1
"Fbxl3"	0.00134326493185422	0.636009053180885	0.038	0.025	1
"1700025G04Rik"	0.00134496164984512	0.509259786577204	0.046	0.034	1
"E2f5"	0.00135298586702253	0.455869713771274	0.066	0.049	1
"Zbtb2"	0.0013602519974717	0.427373377152215	0.073	0.057	1
"Nudt7"	0.0013626424053044	0.521351762793238	0.053	0.037	1
"Pros1"	0.00136673686090552	-0.356812143896688	0.086	0.108	1
"Zfp629"	0.00137415968594121	0.959073402652904	0.019	0.01	1
"9430060I03Rik"	0.00137768001319365	-1.04264613871978	0.008	0.016	1
"Kctd2"	0.00137954212645738	0.645152260421154	0.037	0.024	1
"E2f6"	0.00138476415241603	0.52250620963711	0.045	0.031	1
"Cgnl1"	0.00138820341641023	0.480527015475429	0.064	0.046	1
"Cep83"	0.00140084990913941	0.299181513605288	0.144	0.119	1
"Pcdh7"	0.00140901213678084	1.04620077243542	0.015	0.008	1
"Hs6st1"	0.00141333260081601	0.46529452104739	0.066	0.048	1
"Gm27167"	0.00143082163389334	-0.897215699198216	0.005	0.01	1
"Letmd1"	0.00144054568813598	0.312120569312786	0.093	0.078	1
"Nedd4l"	0.00144956896899574	0.590102877190324	0.045	0.03	1
"D830050J10Rik"	0.0014561035647263	0.547043607814831	0.043	0.03	1
"Cnot6"	0.00149385306945729	-0.347963139099657	0.085	0.107	1
"Traf3ip1"	0.00150018245015997	0.590704476398778	0.037	0.025	1
"Fam78b"	0.00150536363881044	-0.747639343147705	0.016	0.028	1
"Gstt3"	0.00152295569335935	-0.457111439269322	0.039	0.054	1
"Ankrd17"	0.00152536655867125	0.258639458236575	0.177	0.151	1
"Dpep3"	0.00153492487823238	0.530029045380181	0.042	0.028	1
"Zfp30"	0.00154454309958732	0.525726998165974	0.051	0.036	1
"Gm10053"	0.00154583458736047	-0.511841370600873	0.033	0.048	1
"Syt11"	0.00154629622153852	0.366815157722197	0.095	0.073	1
"Mzt2"	0.00155484547190675	0.377727087147509	0.093	0.073	1
"Wipi1"	0.00156114374628669	0.345975725084229	0.097	0.078	1
"Mrps30"	0.00157237247807169	0.27938764424066	0.153	0.128	1
"Eef2kmt"	0.00157413318093894	0.283970263369116	0.15	0.126	1
"Gm17018"	0.00158842426956745	0.256757124873269	0.178	0.152	1
"Pde1b"	0.00161149967071351	0.351798415601905	0.112	0.09	1
"Hmgn5"	0.00161910148358094	0.387707292089057	0.084	0.064	1
"Cryzl2"	0.00162469940640687	0.547667610869927	0.047	0.032	1
"Adgrg6"	0.0016290277636238	-0.4074104315174	0.023	0.033	1
"Traf3ip3"	0.00163205568885109	-0.590736003399517	0.028	0.042	1
"Cryz"	0.00163792067022513	0.463899253177328	0.063	0.046	1
"Gm11131"	0.00164039483461275	-0.442734840511963	0.041	0.057	1
"E230013L22Rik"	0.00164611818913689	-0.920632363629384	0.01	0.019	1
"Cpsf2"	0.001666180815229	-0.299934979432265	0.11	0.135	1
"Prodh"	0.00167055318100418	0.809308781403854	0.023	0.013	1
"Hspa14"	0.00171251661870686	-0.28388750877409	0.121	0.146	1
"Elp1"	0.00173829748381698	0.449453086716182	0.055	0.042	1
"Stard10"	0.00174893759731239	-1.02456701690644	0.006	0.014	1
"Zfp472"	0.00176512606630995	0.669131123355594	0.031	0.02	1
"Impact"	0.00177542655830306	0.40682998058251	0.082	0.063	1
"Aifm1"	0.00178188854433679	-0.352348604054858	0.079	0.101	1
"AW209491"	0.00178422993700465	0.544919095958049	0.048	0.033	1
"Herc1"	0.0017990871572004	-0.278515139823565	0.094	0.117	1
"Ruvbl2"	0.00180122189676168	0.256606067749046	0.173	0.15	1
"Dars2"	0.00181303506702828	-0.36801088020958	0.028	0.038	1
"Rnf215"	0.00182187267234815	-0.306886047292687	0.105	0.129	1
"Tubg1"	0.00183160273772356	0.26400001484907	0.083	0.073	1
"Ncoa1"	0.00183752485008851	-0.327469410385551	0.097	0.119	1
"Piga"	0.00184116529936158	0.308522560304171	0.039	0.03	1
"Syne3"	0.00184496735535612	0.519802164208869	0.051	0.036	1
"Abcd4"	0.00189691633426864	0.327025146530601	0.103	0.081	1
"Cnot9"	0.00190779717971673	0.343144811893878	0.101	0.082	1
"Wdr75"	0.00192746162431409	0.469699850462457	0.059	0.043	1
"Gopc"	0.00192942665752581	-0.366298366182004	0.074	0.095	1
"Rnf26"	0.00193039299041822	1.35927586076881	0.01	0.004	1
"R3hdm2"	0.00196081367892477	0.279038365691347	0.132	0.108	1
"Lats2"	0.00196740174912446	-0.314172587772093	0.099	0.12	1
"Mettl8"	0.00198038360738843	0.664543853859942	0.033	0.021	1
"Fem1a"	0.00201162462588954	0.473806945217317	0.057	0.041	1
"Ska2"	0.00202290892159498	1.15723208482416	0.011	0.005	1
"Vps18"	0.00203326674404445	0.308824095479455	0.125	0.104	1
"Pias3"	0.00205043956731912	-0.42406808744389	0.053	0.07	1
"Gm26881"	0.0020505830944749	0.506014511334752	0.05	0.035	1
"Epb41l1"	0.00206490805715132	-0.312925940406195	0.106	0.129	1
"Ccdc22"	0.0020940477026591	0.252417046269366	0.171	0.148	1
"Tbc1d16"	0.00210623032665689	1.0317012027403	0.015	0.007	1
"Arhgap11a"	0.00211981815734211	0.724272677548055	0.029	0.018	1
"C130050O18Rik"	0.00217586882610554	0.291027559796535	0.136	0.111	1
"Apeh"	0.00218409631761251	-0.289199697343333	0.115	0.14	1
"Ndst2"	0.002191884452485	-0.329630334538672	0.09	0.112	1
"Tmem164"	0.00219932790093944	-0.262652966306298	0.134	0.157	1
"Elovl5"	0.00221323565075527	-0.290513681739673	0.104	0.123	1
"Tmem185a"	0.00221370869070011	-0.331306521131575	0.087	0.109	1
"Pou2f1"	0.00221519016406523	0.433502874862452	0.046	0.033	1
"Mdm1"	0.00222598556652369	0.499815754308107	0.054	0.039	1
"Slc25a28"	0.00224883658594211	-0.327860126772068	0.086	0.107	1
"Bace1"	0.00227523381193512	-0.919583512226669	0.006	0.013	1
"Isg20l2"	0.00228041513035473	-0.312036039593397	0.094	0.117	1
"Cenph"	0.00228108249798068	1.38902320416286	0.01	0.004	1
"Angptl6"	0.00229039778653838	0.657762309276396	0.031	0.021	1
"Trappc9"	0.0022909167272405	-0.254649221900995	0.142	0.168	1
"Rbm15b"	0.00229717855772654	0.503322230385513	0.049	0.035	1
"Lemd3"	0.00230250097083582	0.593714978389364	0.039	0.027	1
"Galc"	0.00230886937104987	0.381594676699636	0.088	0.069	1
"Gm11423"	0.00231434009253174	0.588211127972027	0.019	0.012	1
"Gm29336"	0.00231723951726475	-0.571183205978117	0.021	0.032	1
"Cul9"	0.0023214511236909	0.407376269748372	0.05	0.037	1
"Letm2"	0.00232651081722018	-0.655623015610532	0.021	0.033	1
"Clip2"	0.00234796019302744	0.285426830881542	0.136	0.114	1
"Cryba4"	0.00235613035798621	-1.11125675110174	0.005	0.012	1
"Emilin1"	0.00235779965197845	0.278741149147948	0.148	0.123	1
"Kctd6"	0.00237548220209152	0.304558691059738	0.11	0.094	1
"Lacc1"	0.00240562473599971	-0.445149730250126	0.048	0.065	1
"Gm30025"	0.00241726649603734	0.449308061631279	0.059	0.043	1
"Gnptg"	0.00242887446273918	-0.27908633454186	0.122	0.145	1
"Fbxl2"	0.00243657209874391	-0.461518729353279	0.044	0.06	1
"Carnmt1"	0.00243867857715275	0.336555784268723	0.077	0.064	1
"Madd"	0.00244856928134944	0.379255105303159	0.073	0.056	1
"Dcun1d1"	0.00245203944975977	-0.308867452732478	0.093	0.112	1
"Zfand4"	0.00247108269684883	-0.618552758232574	0.017	0.027	1
"Rfc5"	0.00247318257966601	0.363027995629914	0.078	0.063	1
"Sacs"	0.00247688148582237	0.826152291567269	0.017	0.009	1
"Rbm34"	0.00248135379035534	0.317574479181941	0.07	0.059	1
"Fam189b"	0.00251368341256891	0.438919197559847	0.058	0.042	1
"Nlrx1"	0.00254619420870693	-0.39036356343251	0.061	0.077	1
"Jag2"	0.00255300010100332	0.666051730423622	0.025	0.016	1
"Ap1g2"	0.00255647632038701	-0.315504566992227	0.084	0.105	1
"Utp6"	0.00256192024220922	0.353629297627664	0.074	0.06	1
"Gbgt1"	0.00261452803885555	-0.578796390087992	0.027	0.039	1
"Nckap5l"	0.00261922851664929	0.589091625430476	0.032	0.021	1
"Tmem8"	0.00262796558128773	-0.358822938215408	0.045	0.06	1
"Tbc1d8"	0.00263424736625551	-0.321778140573549	0.037	0.051	1
"Tango2"	0.00264224373285004	-0.258518032419722	0.124	0.145	1
"Fgd4"	0.00264637953203919	-0.295857713505383	0.108	0.132	1
"Apip"	0.00270044604190698	-0.254786483813577	0.105	0.127	1
"Olr1"	0.00271076311277835	0.621343224401328	0.037	0.024	1
"Kmt5c"	0.0027316295571089	-0.288671425645019	0.094	0.116	1
"Tst"	0.00273541818816171	0.765916185890473	0.025	0.016	1
"Rap1gap"	0.00273664630264919	0.593287365372088	0.037	0.024	1
"Rnd2"	0.00275726272197349	0.818707479406104	0.021	0.012	1
"Ampd2"	0.00275976143502356	0.44192168572137	0.062	0.047	1
"Plpp7"	0.00276726399337525	0.68774680152294	0.017	0.01	1
"Nadk2"	0.00280175631807186	0.373351045980529	0.081	0.065	1
"Loxl3"	0.00281151147296812	-0.512903560364713	0.031	0.043	1
"Dmxl2"	0.00281275282548865	0.274230539562831	0.146	0.122	1
"Casp9"	0.00282561375252493	-0.275040488332384	0.12	0.143	1
"Pip5k1a"	0.00282710648642687	-0.287970918206693	0.106	0.126	1
"Map3k2"	0.00285092700602428	0.270856245280434	0.141	0.123	1
"Pprc1"	0.00285468472730344	0.385338157355003	0.063	0.047	1
"Zfp810"	0.00285608190809869	0.72159854324973	0.021	0.012	1
"Ythdc2"	0.00286026317933538	-0.595572102838819	0.026	0.038	1
"Tmem250-ps"	0.00286805482737839	0.512881058810358	0.044	0.031	1
"Nt5dc1"	0.00287181659655903	-0.300381112905088	0.055	0.07	1
"Msh2"	0.00287845445721245	0.681797535191754	0.03	0.019	1
"Gm3839"	0.0028848317441798	0.651209215358332	0.029	0.018	1
"Zrsr2"	0.00289543302344574	0.285734078833075	0.141	0.118	1
"Adat2"	0.00290093558958083	0.381704816601656	0.074	0.056	1
"Cstf2"	0.00290132742687499	0.446738702019146	0.06	0.045	1
"Nt5c3b"	0.00290681724181701	0.394650190870692	0.071	0.055	1
"Pramef8"	0.00293186359606089	-0.436379997685235	0.053	0.07	1
"Taf6l"	0.00294422975475955	-0.357361774622999	0.065	0.084	1
"Rbm45"	0.00294732907911389	-0.297325830849786	0.091	0.113	1
"Tenm4"	0.00294920264855208	-1.11020942253241	0.005	0.012	1
"2010320M18Rik"	0.0030043099074889	0.439396726677977	0.062	0.046	1
"Zfp90"	0.00301020187257069	0.420266490657955	0.067	0.051	1
"Acadm"	0.00302112221008368	0.25923692735271	0.167	0.143	1
"Ppp2r2d"	0.0030278053591421	0.301021871421527	0.126	0.104	1
"Prrc2b"	0.00303050239607351	0.350275862517854	0.097	0.077	1
"Dhrs11"	0.00303377528075697	-0.415270294908528	0.046	0.062	1
"Gse1"	0.00307650823996653	0.35145250146959	0.096	0.076	1
"Mex3d"	0.00311574589626915	0.314288405995496	0.028	0.021	1
"Rbm10"	0.00311720500984713	-0.334700738235433	0.068	0.087	1
"Rbl1"	0.00312658466310064	-0.437784080560918	0.045	0.062	1
"Ints6l"	0.00313308502770513	-0.44503060656471	0.044	0.059	1
"Ppcs"	0.00313912768317217	0.414626516865393	0.064	0.049	1
"Zfp276"	0.00314155616800488	-0.364816208567744	0.061	0.08	1
"Cdpf1"	0.00314380539914062	0.329925037036396	0.104	0.083	1
"Mcf2l"	0.00314906314517379	-0.852821579839762	0.007	0.014	1
"Prep"	0.00314993178429391	0.295796803944406	0.124	0.103	1
"Fam160a2"	0.00315137254557245	-0.376628538027089	0.054	0.068	1
"Mink1"	0.00315498594411134	0.268352121828638	0.13	0.114	1
"Mettl2"	0.00315551101705535	0.401586665626771	0.072	0.056	1
"Trpv4"	0.00319232701451011	0.437636494911894	0.033	0.023	1
"Nup85"	0.00321552680382609	0.372191748654092	0.081	0.064	1
"Scfd2"	0.00325018032343229	0.68280606025267	0.023	0.014	1
"Map10"	0.00325741511108811	-1.06422321725823	0.006	0.013	1
"Zfp658"	0.00328316499242801	0.86177620129799	0.019	0.01	1
"Wdr27"	0.00328623751346537	1.02097479614724	0.014	0.007	1
"Mreg"	0.00330211947043552	1.16555694947509	0.013	0.006	1
"Slc33a1"	0.00330701118887389	-0.413370019638735	0.054	0.071	1
"Gstm5"	0.00331813769699409	0.344600059713601	0.092	0.073	1
"Supv3l1"	0.00332185173113989	0.52920086221112	0.04	0.028	1
"Gpalpp1"	0.00332308178427812	-0.289467379078248	0.112	0.135	1
"Pmm2"	0.00333573467496578	-0.252101043638021	0.141	0.167	1
"Sirt4"	0.00333638115959226	-0.431159690249665	0.04	0.054	1
"Nbn"	0.00333998680711686	0.478071908823938	0.053	0.039	1
"Sun2"	0.00341244951313121	0.275525004608261	0.145	0.124	1
"B630019K06Rik"	0.00342730353578157	1.10056306088511	0.012	0.006	1
"Gon4l"	0.00346069941392622	-0.30203226620794	0.102	0.124	1
"Cntln"	0.00347729534075954	0.661838630789237	0.03	0.02	1
"Golt1b"	0.00348075796035761	0.260325577788265	0.157	0.133	1
"1810009A15Rik"	0.00349113863252991	0.310182450162002	0.114	0.093	1
"Lcmt1"	0.00349616098398919	0.263947524818879	0.146	0.122	1
"Timeless"	0.00351729527259386	0.693378669602271	0.02	0.014	1
"Sdhaf3"	0.00352766781192344	0.374768915644816	0.082	0.064	1
"Zcchc8"	0.00354419177466716	-0.289110255062763	0.107	0.129	1
"Arel1"	0.00359581467499854	-0.326490436133832	0.07	0.085	1
"Dele1"	0.00361895667426444	0.387533112620424	0.077	0.06	1
"Fzd1"	0.0036626865891501	-0.395482466031645	0.058	0.075	1
"Mettl7a1"	0.00367607476308281	0.355058011797794	0.087	0.071	1
"Krt8"	0.00368623294575996	0.934288701082357	0.03	0.021	1
"Rnf113a2"	0.0037053231546368	-0.259239199663376	0.114	0.138	1
"Ncapd2"	0.00374082535772315	0.880154730612845	0.017	0.009	1
"Morn2"	0.00377428319824477	0.37575555027047	0.073	0.055	1
"Lefty1"	0.00379636974858279	0.470986248265823	0.054	0.039	1
"Spata7"	0.00383347571375982	0.529437272705853	0.057	0.045	1
"Plcb2"	0.00384915330521366	0.348515165931022	0.092	0.072	1
"Usp46"	0.00385906723121501	0.60180809851198	0.033	0.021	1
"Ddx27"	0.00387228836894697	0.252284601844876	0.159	0.134	1
"Dagla"	0.00387412043424846	0.71682786538689	0.026	0.016	1
"Tmem80"	0.00388198288919032	0.272613712047548	0.07	0.061	1
"Nedd4"	0.00392238399716163	1.0401134425565	0.015	0.008	1
"Slc5a3"	0.00392818825707271	1.06613469980418	0.011	0.005	1
"Med22"	0.00392977465707558	0.404005717030614	0.066	0.051	1
"Naip6"	0.00395339781713909	-0.613802839915905	0.022	0.034	1
"Wwc2"	0.00398050221790945	0.424712395689148	0.066	0.051	1
"Scap"	0.00398463327963098	0.417906019811433	0.066	0.051	1
"Tssc4"	0.00401843284355529	-0.268446376110591	0.124	0.148	1
"Megf9"	0.00402397743335999	-0.716199869107059	0.014	0.024	1
"Cand1"	0.00402590960386042	0.31113377376071	0.113	0.092	1
"Pds5a"	0.00407194326811345	0.311517924063331	0.115	0.094	1
"Tbp"	0.00408655623633609	-0.330392975257643	0.078	0.098	1
"Ptpn23"	0.00410862830634976	0.311711908561424	0.105	0.088	1
"Dynlt1a"	0.00412483603077093	-0.503741162137056	0.034	0.048	1
"Gpr84"	0.00416163391512771	-0.275727322451945	0.07	0.076	1
"Zswim4"	0.00416761314212998	-0.332952191144895	0.071	0.09	1
"Jdp2"	0.00421497622964091	-0.287429615379509	0.085	0.099	1
"Psmc3ip"	0.00422092675740404	0.68280606025267	0.021	0.014	1
"Tnfrsf22"	0.00424186577426375	0.86177620129799	0.018	0.01	1
"Efemp2"	0.00426651828421469	0.28471889866218	0.07	0.063	1
"Proscos"	0.00426945599484646	1.02097479614724	0.014	0.007	1
"Itga8"	0.00430047579139237	0.787775619854213	0.016	0.009	1
"Mfsd3"	0.00430322293225818	0.546000333392223	0.039	0.027	1
"Slc17a9"	0.00431290495890067	0.674406065396268	0.028	0.018	1
"Trpm4"	0.00431422592376993	-0.380647924860518	0.049	0.064	1
